InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,TotalPrice,Year,Month,Day,Hour
548520,84531A,PINK KNITTED EGG COSY,24,2011-03-31 16:40:00,0.39,13126,United Kingdom,9.36,2011,3,Thursday,16
573913,22138,BAKING SET 9 PIECE RETROSPOT ,6,2011-11-01 15:49:00,4.95,17653,United Kingdom,29.700000000000003,2011,11,Tuesday,15
568346,22513,DOORSTOP FOOTBALL DESIGN,1,2011-09-26 15:28:00,7.46,14096,United Kingdom,7.46,2011,9,Monday,15
567889,22457,NATURAL SLATE HEART CHALKBOARD ,12,2011-09-22 15:39:00,2.95,16633,United Kingdom,35.400000000000006,2011,9,Thursday,15
566717,22252,BIRDCAGE DECORATION TEALIGHT HOLDER,1,2011-09-14 12:14:00,1.25,17841,United Kingdom,1.25,2011,9,Wednesday,12
574676,21907,I'M ON HOLIDAY METAL SIGN,1,2011-11-06 12:32:00,2.1,16243,United Kingdom,2.1,2011,11,Sunday,12
569139,23371,SET 36 COLOUR PENCILS SPACEBOY ,16,2011-09-30 14:55:00,1.25,16404,United Kingdom,20.0,2011,9,Friday,14
559907,20723,STRAWBERRY CHARLOTTE BAG,10,2011-07-13 13:37:00,0.85,12766,Portugal,8.5,2011,7,Wednesday,13
571656,20726,LUNCH BAG WOODLAND,5,2011-10-18 12:43:00,1.65,16393,United Kingdom,8.25,2011,10,Tuesday,12
542890,21949,SET OF 6 STRAWBERRY CHOPSTICKS,6,2011-02-01 13:25:00,1.25,15311,United Kingdom,7.5,2011,2,Tuesday,13
549238,22585,PACK OF 6 BIRDY GIFT TAGS,17,2011-04-07 11:30:00,1.25,14667,United Kingdom,21.25,2011,4,Thursday,11
545721,21911,GARDEN METAL SIGN ,6,2011-03-07 10:52:00,1.65,15039,United Kingdom,9.899999999999999,2011,3,Monday,10
562377,85066,CREAM SWEETHEART MINI CHEST,1,2011-08-04 15:04:00,12.75,14535,United Kingdom,12.75,2011,8,Thursday,15
578946,23372,SET 36 COLOUR PENCILS DOLLY GIRL,1,2011-11-27 13:47:00,1.25,16005,United Kingdom,1.25,2011,11,Sunday,13
571231,84596F,SMALL MARSHMALLOWS PINK BOWL,16,2011-10-14 14:22:00,0.42,15856,United Kingdom,6.72,2011,10,Friday,14
548169,21731,RED TOADSTOOL LED NIGHT LIGHT,24,2011-03-29 13:48:00,1.65,14680,United Kingdom,39.599999999999994,2011,3,Tuesday,13
568894,85099F,JUMBO BAG STRAWBERRY,1,2011-09-29 13:04:00,2.08,17528,United Kingdom,2.08,2011,9,Thursday,13
555158,22570,FELTCRAFT CUSHION RABBIT,4,2011-06-01 08:38:00,3.75,14842,United Kingdom,15.0,2011,6,Wednesday,8
537156,21670,BLUE SPOT CERAMIC DRAWER KNOB,6,2010-12-05 13:08:00,1.25,17858,United Kingdom,7.5,2010,12,Sunday,13
562166,22630,DOLLY GIRL LUNCH BOX,12,2011-08-03 12:10:00,1.95,13209,United Kingdom,23.4,2011,8,Wednesday,12
545289,22993,SET OF 4 PANTRY JELLY MOULDS,12,2011-03-01 11:55:00,1.25,14732,United Kingdom,15.0,2011,3,Tuesday,11
565384,82484,WOOD BLACK BOARD ANT WHITE FINISH,2,2011-09-02 15:45:00,7.95,13507,United Kingdom,15.9,2011,9,Friday,15
544790,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,2,2011-02-23 12:27:00,3.75,16940,United Kingdom,7.5,2011,2,Wednesday,12
546429,22997,TRAVEL CARD WALLET UNION JACK,2,2011-03-13 15:25:00,0.42,17611,United Kingdom,0.84,2011,3,Sunday,15
569253,22623,BOX OF VINTAGE JIGSAW BLOCKS ,3,2011-10-03 10:55:00,5.95,13635,United Kingdom,17.85,2011,10,Monday,10
558771,23300,GARDENERS KNEELING PAD CUP OF TEA ,2,2011-07-03 15:53:00,1.65,17105,United Kingdom,3.3,2011,7,Sunday,15
538525,22023,EMPIRE BIRTHDAY CARD,12,2010-12-13 09:39:00,0.42,12540,Spain,5.04,2010,12,Monday,9
539281,22862,LOVE HEART NAPKIN BOX ,4,2010-12-16 15:45:00,4.25,18176,United Kingdom,17.0,2010,12,Thursday,15
570715,23264,SET OF 3 WOODEN SLEIGH DECORATIONS,12,2011-10-12 10:23:00,1.25,18287,United Kingdom,15.0,2011,10,Wednesday,10
551281,21169,YOU'RE CONFUSING ME METAL SIGN ,5,2011-04-27 13:31:00,1.69,13571,United Kingdom,8.45,2011,4,Wednesday,13
567189,84347,ROTATING SILVER ANGELS T-LIGHT HLDR,24,2011-09-19 09:10:00,2.55,17069,United Kingdom,61.199999999999996,2011,9,Monday,9
572309,23060,HEART BEADED TRELLIS DECORATION,1,2011-10-23 15:29:00,2.08,14432,United Kingdom,2.08,2011,10,Sunday,15
552695,16161U,WRAP SUKI AND FRIENDS,25,2011-05-10 15:31:00,0.42,16320,Unspecified,10.5,2011,5,Tuesday,15
554813,23168,CLASSIC CAFE SUGAR DISPENSER,1,2011-05-26 13:26:00,1.25,15852,United Kingdom,1.25,2011,5,Thursday,13
554992,23084,RABBIT NIGHT LIGHT,1,2011-05-29 14:08:00,2.08,16686,United Kingdom,2.08,2011,5,Sunday,14
561894,84378,SET OF 3 HEART COOKIE CUTTERS,1,2011-07-31 15:00:00,1.25,14456,United Kingdom,1.25,2011,7,Sunday,15
580156,23485,BOTANICAL GARDENS WALL CLOCK ,4,2011-12-02 10:32:00,20.8,14897,United Kingdom,83.2,2011,12,Friday,10
545419,84916,HAND TOWEL PALE BLUE W FLOWERS,2,2011-03-02 14:16:00,5.95,15104,United Kingdom,11.9,2011,3,Wednesday,14
559028,22355,CHARLOTTE BAG SUKI DESIGN,20,2011-07-05 14:27:00,0.85,12839,United Kingdom,17.0,2011,7,Tuesday,14
562102,23150,IVORY SWEETHEART SOAP DISH,6,2011-08-02 14:21:00,2.49,13089,United Kingdom,14.940000000000001,2011,8,Tuesday,14
544476,22649,STRAWBERRY FAIRY CAKE TEAPOT,4,2011-02-21 09:58:00,4.95,14796,United Kingdom,19.8,2011,2,Monday,9
547644,48187,DOORMAT NEW ENGLAND,2,2011-03-24 11:38:00,7.95,14267,United Kingdom,15.9,2011,3,Thursday,11
547066,21243,PINK  POLKADOT PLATE ,16,2011-03-20 13:41:00,1.69,12921,United Kingdom,27.04,2011,3,Sunday,13
573388,22662,LUNCH BAG DOLLY GIRL DESIGN,20,2011-10-30 14:44:00,1.65,14895,United Kingdom,33.0,2011,10,Sunday,14
567293,23175,REGENCY MILK JUG PINK ,4,2011-09-19 12:01:00,3.25,12640,France,13.0,2011,9,Monday,12
546541,84563A,PINK & WHITE BREAKFAST TRAY,2,2011-03-14 15:11:00,5.95,14911,EIRE,11.9,2011,3,Monday,15
569469,21624,VINTAGE UNION JACK DOORSTOP,2,2011-10-04 12:22:00,5.95,16360,United Kingdom,11.9,2011,10,Tuesday,12
576876,23321,SMALL WHITE HEART OF WICKER,2,2011-11-16 16:42:00,1.65,16804,United Kingdom,3.3,2011,11,Wednesday,16
550942,22178,VICTORIAN GLASS HANGING T-LIGHT,12,2011-04-21 15:51:00,1.25,16587,United Kingdom,15.0,2011,4,Thursday,15
536488,22960,JAM MAKING SET WITH JARS,8,2010-12-01 12:31:00,4.25,17897,United Kingdom,34.0,2010,12,Wednesday,12
557782,47566,PARTY BUNTING,8,2011-06-22 15:41:00,4.95,14640,United Kingdom,39.6,2011,6,Wednesday,15
575164,47590A,BLUE HAPPY BIRTHDAY BUNTING,3,2011-11-08 16:55:00,5.45,18216,United Kingdom,16.35,2011,11,Tuesday,16
578698,22712,CARD DOLLY GIRL ,12,2011-11-25 10:20:00,0.42,12620,France,5.04,2011,11,Friday,10
542898,22841,ROUND CAKE TIN VINTAGE GREEN,1,2011-02-01 14:01:00,7.95,16110,United Kingdom,7.95,2011,2,Tuesday,14
544074,22745,POPPY'S PLAYHOUSE BEDROOM ,2,2011-02-15 14:49:00,2.1,14156,EIRE,4.2,2011,2,Tuesday,14
566270,85111,SILVER GLITTER FLOWER VOTIVE HOLDER,36,2011-09-11 13:40:00,0.29,16523,United Kingdom,10.44,2011,9,Sunday,13
560539,21213,PACK OF 72 SKULL CAKE CASES,48,2011-07-19 12:19:00,0.55,16745,United Kingdom,26.400000000000002,2011,7,Tuesday,12
537130,22795,SWEETHEART RECIPE BOOK STAND,1,2010-12-05 12:23:00,6.75,17796,United Kingdom,6.75,2010,12,Sunday,12
566281,22467,GUMBALL COAT RACK,12,2011-09-11 14:15:00,2.55,12748,United Kingdom,30.599999999999998,2011,9,Sunday,14
580054,17003,BROCADE RING PURSE ,13,2011-12-01 13:08:00,0.39,18122,United Kingdom,5.07,2011,12,Thursday,13
563931,23170,REGENCY TEA PLATE ROSES ,12,2011-08-21 15:49:00,1.65,14895,United Kingdom,19.799999999999997,2011,8,Sunday,15
548361,72760B,VINTAGE CREAM 3 BASKET CAKE STAND,2,2011-03-30 15:38:00,9.95,16092,United Kingdom,19.9,2011,3,Wednesday,15
568577,23289,DOLLY GIRL CHILDRENS BOWL,8,2011-09-28 09:41:00,1.25,15301,United Kingdom,10.0,2011,9,Wednesday,9
568329,21239,PINK  POLKADOT CUP,8,2011-09-26 14:12:00,0.85,15243,United Kingdom,6.8,2011,9,Monday,14
548331,21902,"KEY FOB , FRONT  DOOR ",24,2011-03-30 13:28:00,0.65,13047,United Kingdom,15.600000000000001,2011,3,Wednesday,13
560552,22753,SMALL YELLOW BABUSHKA NOTEBOOK ,2,2011-07-19 12:54:00,0.85,15311,United Kingdom,1.7,2011,7,Tuesday,12
565460,23209,LUNCH BAG VINTAGE DOILY ,40,2011-09-05 09:24:00,1.65,16843,United Kingdom,66.0,2011,9,Monday,9
554992,22466,FAIRY TALE COTTAGE NIGHTLIGHT,2,2011-05-29 14:08:00,1.95,16686,United Kingdom,3.9,2011,5,Sunday,14
576099,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,24,2011-11-14 10:28:00,0.29,13021,United Kingdom,6.959999999999999,2011,11,Monday,10
545595,21983,PACK OF 12 BLUE PAISLEY TISSUES ,12,2011-03-04 10:39:00,0.29,14570,United Kingdom,3.4799999999999995,2011,3,Friday,10
554986,21932,SCANDINAVIAN PAISLEY PICNIC BAG,2,2011-05-29 12:35:00,1.65,14451,United Kingdom,3.3,2011,5,Sunday,12
564995,22130,PARTY CONE CHRISTMAS DECORATION ,6,2011-08-31 16:09:00,0.85,16780,United Kingdom,5.1,2011,8,Wednesday,16
574328,84006,MAGIC TREE -PAPER FLOWERS,24,2011-11-04 09:05:00,0.85,13081,United Kingdom,20.4,2011,11,Friday,9
559993,22082,RIBBON REEL STRIPES DESIGN ,5,2011-07-14 12:42:00,1.65,14716,United Kingdom,8.25,2011,7,Thursday,12
579196,21126,SET OF 6 GIRLS CELEBRATION CANDLES,1,2011-11-28 15:54:00,1.25,14096,United Kingdom,1.25,2011,11,Monday,15
543111,22417,PACK OF 60 SPACEBOY CAKE CASES,3,2011-02-03 12:44:00,0.55,15719,United Kingdom,1.6500000000000001,2011,2,Thursday,12
547653,22356,CHARLOTTE BAG PINK POLKADOT,100,2011-03-24 12:21:00,0.72,16745,United Kingdom,72.0,2011,3,Thursday,12
573927,23108,SET OF 10 LED DOLLY LIGHTS,2,2011-11-02 09:59:00,6.25,13890,United Kingdom,12.5,2011,11,Wednesday,9
575329,22866,HAND WARMER SCOTTY DOG DESIGN,1,2011-11-09 13:50:00,2.1,17038,United Kingdom,2.1,2011,11,Wednesday,13
568908,22448,PIN CUSHION BABUSHKA RED,6,2011-09-29 13:38:00,3.35,16653,United Kingdom,20.1,2011,9,Thursday,13
569010,22492,MINI PAINT SET VINTAGE ,216,2011-09-30 07:36:00,0.65,14156,EIRE,140.4,2011,9,Friday,7
561542,23308,SET OF 60 VINTAGE LEAF CAKE CASES ,24,2011-07-28 10:09:00,0.55,15105,United Kingdom,13.200000000000001,2011,7,Thursday,10
569239,22551,PLASTERS IN TIN SPACEBOY,12,2011-10-03 08:30:00,1.65,14644,United Kingdom,19.799999999999997,2011,10,Monday,8
562562,22219,LOVEBIRD HANGING DECORATION WHITE ,20,2011-08-05 17:43:00,0.85,16271,United Kingdom,17.0,2011,8,Friday,17
570108,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,12,2011-10-07 12:25:00,1.45,13004,United Kingdom,17.4,2011,10,Friday,12
570415,23517,EMBROIDERED RIBBON REEL REBECCA ,6,2011-10-10 13:27:00,2.89,14201,United Kingdom,17.34,2011,10,Monday,13
552038,22838,3 TIER CAKE TIN RED AND CREAM,48,2011-05-06 08:08:00,12.75,14156,EIRE,612.0,2011,5,Friday,8
564199,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,4,2011-08-23 17:31:00,0.42,13263,United Kingdom,1.68,2011,8,Tuesday,17
560894,23196,VINTAGE LEAF MAGNETIC NOTEPAD,12,2011-07-21 17:09:00,1.45,14911,EIRE,17.4,2011,7,Thursday,17
545705,22726,ALARM CLOCK BAKELIKE GREEN,4,2011-03-07 09:00:00,3.75,15554,United Kingdom,15.0,2011,3,Monday,9
553464,22644,CERAMIC CHERRY CAKE MONEY BANK,12,2011-05-17 11:07:00,1.45,16218,United Kingdom,17.4,2011,5,Tuesday,11
551717,21745,GAOLERS KEYS DECORATIVE GARDEN ,5,2011-05-03 15:59:00,3.75,13263,United Kingdom,18.75,2011,5,Tuesday,15
577286,20751,FUNKY WASHING UP GLOVES ASSORTED,1,2011-11-18 12:39:00,2.1,14606,United Kingdom,2.1,2011,11,Friday,12
549983,21731,RED TOADSTOOL LED NIGHT LIGHT,1,2011-04-13 15:55:00,1.65,16348,United Kingdom,1.65,2011,4,Wednesday,15
563662,22534,MAGIC DRAWING SLATE SPACEBOY ,24,2011-08-18 11:40:00,0.42,12729,France,10.08,2011,8,Thursday,11
548622,21755,LOVE BUILDING BLOCK WORD,3,2011-04-01 12:09:00,5.95,13636,United Kingdom,17.85,2011,4,Friday,12
570672,21591,COSY HOUR CIGAR BOX MATCHES ,24,2011-10-11 14:52:00,1.25,12536,France,30.0,2011,10,Tuesday,14
553946,23110,PARISIENNE KEY CABINET ,4,2011-05-20 10:48:00,5.75,15601,United Kingdom,23.0,2011,5,Friday,10
569728,23437, 50'S CHRISTMAS GIFT BAG LARGE,12,2011-10-06 09:38:00,1.25,15416,United Kingdom,15.0,2011,10,Thursday,9
577549,35970,ZINC FOLKART SLEIGH BELLS,2,2011-11-20 15:00:00,1.69,17841,United Kingdom,3.38,2011,11,Sunday,15
561026,22362,GLASS JAR PEACOCK BATH SALTS,1,2011-07-24 10:49:00,2.95,17265,United Kingdom,2.95,2011,7,Sunday,10
578293,23245,SET OF 3 REGENCY CAKE TINS,4,2011-11-23 14:36:00,4.95,15640,United Kingdom,19.8,2011,11,Wednesday,14
570488,22993,SET OF 4 PANTRY JELLY MOULDS,2,2011-10-10 17:12:00,2.46,14096,United Kingdom,4.92,2011,10,Monday,17
538069,10002,INFLATABLE POLITICAL GLOBE ,8,2010-12-09 14:08:00,0.85,16795,United Kingdom,6.8,2010,12,Thursday,14
569650,23535,BICYCLE SAFTEY WALL ART,180,2011-10-05 12:44:00,5.35,12415,Australia,962.9999999999999,2011,10,Wednesday,12
566085,22252,BIRDCAGE DECORATION TEALIGHT HOLDER,1,2011-09-09 10:12:00,1.25,17841,United Kingdom,1.25,2011,9,Friday,10
543519,22333,RETROSPOT PARTY BAG + STICKER SET,8,2011-02-09 11:38:00,1.65,17083,United Kingdom,13.2,2011,2,Wednesday,11
554105,22384,LUNCH BAG PINK POLKADOT,2,2011-05-22 14:04:00,1.65,14711,United Kingdom,3.3,2011,5,Sunday,14
565800,22567,20 DOLLY PEGS RETROSPOT,12,2011-09-07 10:23:00,1.45,14911,EIRE,17.4,2011,9,Wednesday,10
573551,22866,HAND WARMER SCOTTY DOG DESIGN,8,2011-10-31 13:35:00,2.1,15044,United Kingdom,16.8,2011,10,Monday,13
580505,48184,DOORMAT ENGLISH ROSE ,2,2011-12-04 13:32:00,8.25,15867,United Kingdom,16.5,2011,12,Sunday,13
541838,22077,6 RIBBONS RUSTIC CHARM,24,2011-01-23 10:43:00,1.65,12916,United Kingdom,39.599999999999994,2011,1,Sunday,10
541856,22232,JIGSAW TOADSTOOLS 3 PIECE,2,2011-01-23 15:16:00,1.65,17673,United Kingdom,3.3,2011,1,Sunday,15
539642,21671,RED SPOT CERAMIC DRAWER KNOB,2,2010-12-20 15:35:00,1.25,15867,United Kingdom,2.5,2010,12,Monday,15
547537,22355,CHARLOTTE BAG SUKI DESIGN,10,2011-03-23 15:16:00,0.85,13534,United Kingdom,8.5,2011,3,Wednesday,15
580615,22134,MINI LADLE LOVE HEART RED ,12,2011-12-05 12:05:00,0.42,16873,United Kingdom,5.04,2011,12,Monday,12
550331,21035,SET/2 RED RETROSPOT TEA TOWELS ,2,2011-04-17 13:43:00,3.25,15555,United Kingdom,6.5,2011,4,Sunday,13
578532,22308,TEA COSY BLUE STRIPE,6,2011-11-24 14:40:00,2.55,18130,United Kingdom,15.299999999999999,2011,11,Thursday,14
565734,22093,MOTORING TISSUE BOX,14,2011-09-06 12:15:00,0.39,17191,United Kingdom,5.46,2011,9,Tuesday,12
562560,22623,BOX OF VINTAGE JIGSAW BLOCKS ,4,2011-08-05 17:12:00,5.95,14156,EIRE,23.8,2011,8,Friday,17
544572,22191,IVORY DINER WALL CLOCK,2,2011-02-21 13:21:00,8.5,14639,United Kingdom,17.0,2011,2,Monday,13
544586,85014B,RED RETROSPOT UMBRELLA,2,2011-02-21 15:04:00,5.95,17338,United Kingdom,11.9,2011,2,Monday,15
569211,22574,HEART WOODEN CHRISTMAS DECORATION,6,2011-10-02 12:04:00,0.85,15774,United Kingdom,5.1,2011,10,Sunday,12
570114,23439,HAND WARMER RED LOVE HEART,12,2011-10-07 12:31:00,2.1,13587,United Kingdom,25.200000000000003,2011,10,Friday,12
554918,22089,PAPER BUNTING VINTAGE PAISLEY,1,2011-05-27 12:29:00,2.95,17345,United Kingdom,2.95,2011,5,Friday,12
579692,21874,GIN AND TONIC MUG,36,2011-11-30 14:05:00,1.45,12433,Norway,52.199999999999996,2011,11,Wednesday,14
547046,21936,RED RETROSPOT PICNIC BAG,5,2011-03-20 11:43:00,2.95,13725,United Kingdom,14.75,2011,3,Sunday,11
546646,22197,SMALL POPCORN HOLDER,3,2011-03-15 13:49:00,0.85,13716,United Kingdom,2.55,2011,3,Tuesday,13
552533,21314,SMALL GLASS HEART TRINKET POT,16,2011-05-10 09:41:00,2.1,13767,United Kingdom,33.6,2011,5,Tuesday,9
545227,22052,VINTAGE CARAVAN GIFT WRAP,25,2011-03-01 09:35:00,0.42,12428,Finland,10.5,2011,3,Tuesday,9
537224,48194,DOORMAT HEARTS,1,2010-12-05 16:24:00,7.95,13174,United Kingdom,7.95,2010,12,Sunday,16
545232,21500,PINK POLKADOT WRAP ,25,2011-03-01 10:19:00,0.42,15676,United Kingdom,10.5,2011,3,Tuesday,10
554135,15044B,BLUE PAPER PARASOL ,6,2011-05-23 09:58:00,2.95,12877,United Kingdom,17.700000000000003,2011,5,Monday,9
576463,23369,SET 36 COLOUR PENCILS LOVE LONDON,2,2011-11-15 11:37:00,1.25,17974,United Kingdom,2.5,2011,11,Tuesday,11
553844,22569,FELTCRAFT CUSHION BUTTERFLY,4,2011-05-19 12:36:00,3.75,13450,United Kingdom,15.0,2011,5,Thursday,12
563076,22158,3 HEARTS HANGING DECORATION RUSTIC,256,2011-08-11 16:12:00,2.55,14646,Netherlands,652.8,2011,8,Thursday,16
554989,22989,SET 2 PANTRY DESIGN TEA TOWELS,3,2011-05-29 13:50:00,3.25,15897,United Kingdom,9.75,2011,5,Sunday,13
550302,21318,GLASS CHALICE BLUE SMALL ,36,2011-04-17 10:17:00,0.39,14156,EIRE,14.040000000000001,2011,4,Sunday,10
560222,21507,"ELEPHANT, BIRTHDAY CARD, ",12,2011-07-15 15:28:00,0.42,14293,United Kingdom,5.04,2011,7,Friday,15
573138,82494L,WOODEN FRAME ANTIQUE WHITE ,6,2011-10-27 17:22:00,2.95,15023,United Kingdom,17.700000000000003,2011,10,Thursday,17
578429,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,6,2011-11-24 12:12:00,0.55,16271,United Kingdom,3.3000000000000003,2011,11,Thursday,12
577743,22114,HOT WATER BOTTLE TEA AND SYMPATHY,3,2011-11-21 13:44:00,4.25,17006,United Kingdom,12.75,2011,11,Monday,13
541867,22384,LUNCH BAG PINK POLKADOT,100,2011-01-24 09:28:00,1.45,14744,United Kingdom,145.0,2011,1,Monday,9
577128,23353,6 GIFT TAGS VINTAGE CHRISTMAS ,3,2011-11-17 19:48:00,0.83,14508,United Kingdom,2.4899999999999998,2011,11,Thursday,19
540098,84032A,CHARLIE+LOLA PINK HOT WATER BOTTLE,1,2011-01-04 15:50:00,2.95,16241,United Kingdom,2.95,2011,1,Tuesday,15
576593,22737,RIBBON REEL CHRISTMAS PRESENT ,1,2011-11-15 14:48:00,1.65,15720,United Kingdom,1.65,2011,11,Tuesday,14
581130,22773,GREEN DRAWER KNOB ACRYLIC EDWARDIAN,12,2011-12-07 12:49:00,1.25,18237,United Kingdom,15.0,2011,12,Wednesday,12
570458,22144,CHRISTMAS CRAFT LITTLE FRIENDS,3,2011-10-10 15:39:00,2.1,14535,United Kingdom,6.300000000000001,2011,10,Monday,15
561334,20979,36 PENCILS TUBE RED RETROSPOT,16,2011-07-26 14:27:00,1.25,15440,United Kingdom,20.0,2011,7,Tuesday,14
552185,47580,TEA TIME DES TEA COSY,6,2011-05-06 13:52:00,2.55,12921,United Kingdom,15.299999999999999,2011,5,Friday,13
577490,23322,LARGE WHITE HEART OF WICKER,2,2011-11-20 12:11:00,2.95,16464,United Kingdom,5.9,2011,11,Sunday,12
537195,84563A,PINK & WHITE BREAKFAST TRAY,2,2010-12-05 13:55:00,5.95,15311,United Kingdom,11.9,2010,12,Sunday,13
552231,22746,POPPY'S PLAYHOUSE LIVINGROOM ,2,2011-05-06 15:47:00,2.1,17364,United Kingdom,4.2,2011,5,Friday,15
574292,22633,HAND WARMER UNION JACK,3,2011-11-03 15:27:00,2.1,16914,United Kingdom,6.300000000000001,2011,11,Thursday,15
568319,85066,CREAM SWEETHEART MINI CHEST,54,2011-09-26 13:35:00,10.95,17389,United Kingdom,591.3,2011,9,Monday,13
562031,21927,BLUE/CREAM STRIPE CUSHION COVER ,6,2011-08-01 17:37:00,1.25,16984,United Kingdom,7.5,2011,8,Monday,17
551986,22700,BLACK AND WHITE DOG BOWL,2,2011-05-05 14:41:00,2.95,13888,United Kingdom,5.9,2011,5,Thursday,14
576070,23084,RABBIT NIGHT LIGHT,3,2011-11-13 15:58:00,2.08,13451,United Kingdom,6.24,2011,11,Sunday,15
572517,22905,CALENDAR IN SEASON DESIGN,3,2011-10-24 14:47:00,2.95,15068,United Kingdom,8.850000000000001,2011,10,Monday,14
552811,23172,REGENCY TEA PLATE PINK,12,2011-05-11 12:43:00,1.65,17677,United Kingdom,19.799999999999997,2011,5,Wednesday,12
570677,22678,FRENCH BLUE METAL DOOR SIGN 3,3,2011-10-11 15:10:00,1.25,12836,United Kingdom,3.75,2011,10,Tuesday,15
575656,22725,ALARM CLOCK BAKELIKE CHOCOLATE,8,2011-11-10 14:29:00,3.75,13319,United Kingdom,30.0,2011,11,Thursday,14
561658,22046,TEA PARTY  WRAPPING PAPER ,25,2011-07-28 16:06:00,0.42,12743,Unspecified,10.5,2011,7,Thursday,16
556019,23174,REGENCY SUGAR BOWL GREEN,6,2011-06-08 12:02:00,4.15,18092,United Kingdom,24.900000000000002,2011,6,Wednesday,12
569491,23368,SET 12 COLOUR PENCILS DOLLY GIRL ,1,2011-10-04 13:25:00,0.65,14056,United Kingdom,0.65,2011,10,Tuesday,13
554039,22698,PINK REGENCY TEACUP AND SAUCER,6,2011-05-20 14:27:00,2.95,15095,United Kingdom,17.700000000000003,2011,5,Friday,14
566967,22574,HEART WOODEN CHRISTMAS DECORATION,12,2011-09-15 18:05:00,0.85,16746,United Kingdom,10.2,2011,9,Thursday,18
542006,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,24,2011-01-25 11:20:00,0.95,15218,United Kingdom,22.799999999999997,2011,1,Tuesday,11
546108,21519,GIN & TONIC DIET GREETING CARD ,12,2011-03-09 12:35:00,0.42,15529,United Kingdom,5.04,2011,3,Wednesday,12
538168,22079,RIBBON REEL HEARTS DESIGN ,5,2010-12-09 19:23:00,1.65,14702,United Kingdom,8.25,2010,12,Thursday,19
540672,84818,DANISH ROSE PHOTO FRAME,6,2011-01-10 15:51:00,2.55,15281,United Kingdom,15.299999999999999,2011,1,Monday,15
543250,21408,SPOTTY PINK DUCK DOORSTOP,3,2011-02-04 14:46:00,4.25,13911,United Kingdom,12.75,2011,2,Friday,14
551563,23134,LARGE ZINC HEART WALL ORGANISER,2,2011-05-03 10:55:00,8.25,16210,United Kingdom,16.5,2011,5,Tuesday,10
573870,22495,SET OF 2 ROUND TINS CAMEMBERT ,1,2011-11-01 12:25:00,2.95,14485,United Kingdom,2.95,2011,11,Tuesday,12
544887,22077,6 RIBBONS RUSTIC CHARM,5,2011-02-24 11:54:00,1.65,17364,United Kingdom,8.25,2011,2,Thursday,11
559289,47566,PARTY BUNTING,3,2011-07-07 12:22:00,4.95,15719,United Kingdom,14.850000000000001,2011,7,Thursday,12
546466,22890,NOVELTY BISCUITS CAKE STAND 3 TIER,1,2011-03-14 11:04:00,9.95,18118,United Kingdom,9.95,2011,3,Monday,11
548792,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,2,2011-04-04 12:42:00,2.95,14711,United Kingdom,5.9,2011,4,Monday,12
556487,21326,AGED GLASS SILVER T-LIGHT HOLDER,12,2011-06-12 13:51:00,0.65,17289,United Kingdom,7.800000000000001,2011,6,Sunday,13
545653,84978,HANGING HEART JAR T-LIGHT HOLDER,36,2011-03-04 13:39:00,1.06,15311,United Kingdom,38.160000000000004,2011,3,Friday,13
563557,22150,3 STRIPEY MICE FELTCRAFT,6,2011-08-17 13:33:00,1.95,15786,United Kingdom,11.7,2011,8,Wednesday,13
550670,22712,CARD DOLLY GIRL ,12,2011-04-20 10:04:00,0.42,17734,United Kingdom,5.04,2011,4,Wednesday,10
576508,23213,STAR WREATH DECORATION WITH BELL,6,2011-11-15 12:02:00,1.25,17777,United Kingdom,7.5,2011,11,Tuesday,12
563071,48184,DOORMAT ENGLISH ROSE ,2,2011-08-11 15:43:00,7.95,17633,United Kingdom,15.9,2011,8,Thursday,15
573083,23173,REGENCY TEAPOT ROSES ,1,2011-10-27 14:22:00,9.95,13735,United Kingdom,9.95,2011,10,Thursday,14
565836,23380,PACK OF 12 VINTAGE DOILY TISSUES,24,2011-09-07 11:41:00,0.39,17511,United Kingdom,9.36,2011,9,Wednesday,11
572292,23515,EMBROIDERED RIBBON REEL DAISY ,3,2011-10-23 12:56:00,2.08,16017,United Kingdom,6.24,2011,10,Sunday,12
565124,23308,SET OF 60 VINTAGE LEAF CAKE CASES ,24,2011-09-01 12:09:00,0.55,12436,Norway,13.200000000000001,2011,9,Thursday,12
570420,47421,ASSORTED COLOUR LIZARD SUCTION HOOK,3,2011-10-10 13:33:00,0.42,17841,United Kingdom,1.26,2011,10,Monday,13
568142,20828,GLITTER BUTTERFLY CLIPS,2,2011-09-25 11:22:00,2.55,16744,United Kingdom,5.1,2011,9,Sunday,11
565855,22144,CHRISTMAS CRAFT LITTLE FRIENDS,6,2011-09-07 13:30:00,2.1,15114,United Kingdom,12.600000000000001,2011,9,Wednesday,13
573901,21824,PAINTED METAL STAR WITH HOLLY BELLS,24,2011-11-01 14:49:00,0.39,14191,United Kingdom,9.36,2011,11,Tuesday,14
